geolocation_zip_state_id,geolocation_zip_code_prefix,geolocation_state,region_id,representative_city,observation_count,distinct_city_count,latitude_mean_all,longitude_mean_all,latitude_mean_in_broad_bbox,longitude_mean_in_broad_bbox,broad_bbox_outlier_count
28614-RJ,28614,RJ,RJ,nova friburgo,44,1,-22.292929,-42.521277,-22.292929,-42.521277,0
28615-RJ,28615,RJ,RJ,nova friburgo,41,1,-22.323795,-42.519731,-22.323795,-42.519731,0
28616-RJ,28616,RJ,RJ,nova friburgo,53,1,-22.315764,-42.421195,-22.315764,-42.421195,0
28620-RJ,28620,RJ,RJ,nova friburgo,71,1,-22.308359,-42.540743,-22.308359,-42.540743,0
28621-RJ,28621,RJ,RJ,nova friburgo,83,1,-22.323429,-42.547614,-22.323429,-42.547614,0
28623-RJ,28623,RJ,RJ,nova friburgo,133,1,-22.301981,-42.537654,-22.301981,-42.537654,0
28625-RJ,28625,RJ,RJ,nova friburgo,166,1,-22.283038,-42.538119,-22.283038,-42.538119,0
28630-RJ,28630,RJ,RJ,nova friburgo,54,1,-22.251294,-42.540627,-22.251294,-42.540627,0
28633-RJ,28633,RJ,RJ,nova friburgo,118,1,-22.238025,-42.525864,-22.238025,-42.525864,0
28634-RJ,28634,RJ,RJ,nova friburgo,56,1,-22.214815,-42.516953,-22.214815,-42.516953,0
28635-RJ,28635,RJ,RJ,nova friburgo,106,1,-22.237701,-42.518754,-22.237701,-42.518754,0
28637-RJ,28637,RJ,RJ,sumidouro,47,1,-22.055331,-42.673564,-22.055331,-42.673564,0
28640-RJ,28640,RJ,RJ,carmo,128,1,-21.932343,-42.607432,-21.932343,-42.607432,0
28644-RJ,28644,RJ,RJ,porto velho do cunha,1,1,-21.824896,-42.548693,-21.824896,-42.548693,0
28650-RJ,28650,RJ,RJ,duas barras,52,1,-22.053061,-42.518798,-22.053061,-42.518798,0
28660-RJ,28660,RJ,RJ,bom jardim,125,1,-22.159688,-42.416865,-22.159688,-42.416865,0
28662-RJ,28662,RJ,RJ,banquete,1,1,-22.174558,-42.472577,-22.174558,-42.472577,0
28664-RJ,28664,RJ,RJ,sao jose do ribeirao,1,1,-22.205000,-42.398060,-22.205000,-42.398060,0
28680-RJ,28680,RJ,RJ,cachoeiras de macacu,180,1,-22.470849,-42.657121,-22.470849,-42.657121,0
28685-RJ,28685,RJ,RJ,japuiba,27,3,-22.562825,-42.694574,-22.562825,-42.694574,0
28695-RJ,28695,RJ,RJ,papucaia,61,2,-22.602307,-42.761426,-22.602307,-42.761426,0
28735-RJ,28735,RJ,RJ,quissama,130,2,-22.109157,-41.470024,-22.109157,-41.470024,0
28740-RJ,28740,RJ,RJ,conceicao de macabu,167,2,-22.088071,-41.867321,-22.088071,-41.867321,0
28750-RJ,28750,RJ,RJ,trajano de moraes,51,2,-22.065708,-42.069759,-22.065708,-42.069759,0
28755-RJ,28755,RJ,RJ,visconde de imbe,1,1,-22.070284,-42.160019,-22.070284,-42.160019,0
28770-RJ,28770,RJ,RJ,santa maria madalena,78,1,-21.959438,-41.999961,-21.959438,-41.999961,0
28779-RJ,28779,RJ,RJ,santa maria madalena,1,1,-21.955880,-42.007910,-21.955880,-42.007910,0
28800-RJ,28800,RJ,RJ,rio bonito,327,1,-22.711928,-42.630041,-22.711928,-42.630041,0
28810-RJ,28810,RJ,RJ,boa esperanca,6,2,-22.751923,-42.533557,-22.751923,-42.533557,0
28820-RJ,28820,RJ,RJ,silva jardim,109,1,-22.643050,-42.409444,-22.643050,-42.409444,0
28860-RJ,28860,RJ,RJ,casimiro de abreu,191,1,-22.486125,-42.193171,-22.486125,-42.193171,0
28880-RJ,28880,RJ,RJ,barra de sao joao,107,3,-22.575960,-41.988649,-22.575960,-41.988649,0
28890-RJ,28890,RJ,RJ,rio das ostras,252,1,-22.536354,-41.966577,-22.536354,-41.966577,0
28891-RJ,28891,RJ,RJ,rio das ostras,10,1,-22.530168,-41.983874,-22.530168,-41.983874,0
28892-RJ,28892,RJ,RJ,rio das ostras,8,1,-22.430659,-41.990133,-22.430659,-41.990133,0
28893-RJ,28893,RJ,RJ,rio das ostras,343,1,-22.523467,-41.945625,-22.523467,-41.945625,0
28894-RJ,28894,RJ,RJ,rio das ostras,63,1,-22.514343,-41.948844,-22.514343,-41.948844,0
28895-RJ,28895,RJ,RJ,rio das ostras,308,1,-22.507679,-41.924925,-22.507679,-41.924925,0
28896-RJ,28896,RJ,RJ,rio das ostras,179,1,-22.507588,-41.931427,-22.507588,-41.931427,0
28897-RJ,28897,RJ,RJ,rio das ostras,88,1,-22.493271,-41.912841,-22.493271,-41.912841,0
28898-RJ,28898,RJ,RJ,rio das ostras,14,1,-22.449136,-41.869546,-22.449136,-41.869546,0
28899-RJ,28899,RJ,RJ,rio das ostras,68,1,-22.476724,-41.908050,-22.476724,-41.908050,0
28900-RJ,28900,RJ,RJ,cabo frio,3,1,-22.672249,-42.006488,-22.672249,-42.006488,0
28905-RJ,28905,RJ,RJ,cabo frio,87,1,-22.883918,-42.025568,-22.883918,-42.025568,0
28906-RJ,28906,RJ,RJ,cabo frio,74,1,-22.877917,-42.010630,-22.877917,-42.010630,0
28907-RJ,28907,RJ,RJ,cabo frio,154,1,-22.880501,-42.019624,-22.880501,-42.019624,0
28908-RJ,28908,RJ,RJ,cabo frio,149,1,-22.893977,-42.033300,-22.893977,-42.033300,0
28909-RJ,28909,RJ,RJ,cabo frio,179,1,-22.893975,-42.044476,-22.893975,-42.044476,0
28910-RJ,28910,RJ,RJ,cabo frio,124,1,-22.880928,-42.037320,-22.880928,-42.037320,0
28911-RJ,28911,RJ,RJ,cabo frio,107,1,-22.878735,-42.044686,-22.878735,-42.044686,0
28912-RJ,28912,RJ,RJ,cabo frio,22,1,-22.848422,-42.042697,-22.848422,-42.042697,0
28913-RJ,28913,RJ,RJ,cabo frio,29,1,-22.844165,-42.031414,-22.844165,-42.031414,0
28915-RJ,28915,RJ,RJ,cabo frio,80,1,-22.864303,-42.026913,-22.864303,-42.026913,0
28920-RJ,28920,RJ,RJ,cabo frio,80,1,-22.833161,-42.024833,-22.833161,-42.024833,0
28921-RJ,28921,RJ,RJ,cabo frio,41,1,-22.833505,-42.009656,-22.833505,-42.009656,0
28922-RJ,28922,RJ,RJ,cabo frio,92,1,-22.858355,-42.007889,-22.858355,-42.007889,0
28923-RJ,28923,RJ,RJ,cabo frio,13,1,-22.821260,-41.995753,-22.821260,-41.995753,0
28924-RJ,28924,RJ,RJ,cabo frio,37,1,-22.850699,-42.005001,-22.850699,-42.005001,0
28925-RJ,28925,RJ,RJ,cabo frio,52,1,-22.652414,-42.006006,-22.652414,-42.006006,0
28926-RJ,28926,RJ,RJ,cabo frio,22,1,-22.640053,-42.005474,-22.640053,-42.005474,0
28927-RJ,28927,RJ,RJ,cabo frio,3,2,-22.626446,-42.006449,-22.626446,-42.006449,0
28928-RJ,28928,RJ,RJ,cabo frio,41,1,-22.680241,-42.008265,-22.680241,-42.008265,0
28929-RJ,28929,RJ,RJ,cabo frio,6,1,-22.750238,-42.011591,-22.750238,-42.011591,0
28930-RJ,28930,RJ,RJ,arraial do cabo,295,2,-22.963566,-42.050651,-22.963566,-42.050651,0
28940-RJ,28940,RJ,RJ,sao pedro da aldeia,133,2,-22.837045,-42.112126,-22.837045,-42.112126,0
28941-RJ,28941,RJ,RJ,sao pedro da aldeia,215,2,-22.809810,-42.164405,-22.809810,-42.164405,0
28942-RJ,28942,RJ,RJ,sao pedro da aldeia,45,2,-22.841539,-42.116980,-22.841539,-42.116980,0
28943-RJ,28943,RJ,RJ,sao pedro da aldeia,64,2,-22.853851,-42.060538,-22.853851,-42.060538,0
28944-RJ,28944,RJ,RJ,sao pedro da aldeia,20,2,-22.809317,-42.141311,-22.809317,-42.141311,0
28945-RJ,28945,RJ,RJ,sao pedro da aldeia,1,1,-19.943343,-43.935855,-19.943343,-43.935855,0
28948-RJ,28948,RJ,RJ,sao pedro da aldeia,36,2,-22.815356,-42.111726,-22.815356,-42.111726,0
28949-RJ,28949,RJ,RJ,sao pedro da aldeia,37,2,-22.832225,-42.142327,-22.832225,-42.142327,0
28950-RJ,28950,RJ,RJ,armacao dos buzios,394,5,-22.766572,-41.908675,-22.766572,-41.908675,0
28960-RJ,28960,RJ,RJ,iguaba grande,208,1,-22.839227,-42.222069,-22.839227,-42.222069,0
28970-RJ,28970,RJ,RJ,araruama,743,1,-22.869657,-42.321415,-22.869657,-42.321415,0
28980-RJ,28980,RJ,RJ,sao vicente de paula,34,3,-22.726613,-42.292037,-22.726613,-42.292037,0
28990-RJ,28990,RJ,RJ,saquarema,197,1,-22.923757,-42.504480,-22.923757,-42.504480,0
28991-RJ,28991,RJ,RJ,saquarema,64,1,-22.912694,-42.476505,-22.912694,-42.476505,0
28992-RJ,28992,RJ,RJ,saquarema,17,1,-22.904269,-42.420472,-22.904269,-42.420472,0
28993-RJ,28993,RJ,RJ,bacaxa,21,3,-22.893316,-42.470007,-22.893316,-42.470007,0
28994-RJ,28994,RJ,RJ,saquarema,116,2,-22.896109,-42.469198,-22.896109,-42.469198,0
28995-RJ,28995,RJ,RJ,saquarema,27,1,-22.879979,-42.473921,-22.879979,-42.473921,0
28997-RJ,28997,RJ,RJ,saquarema,3,2,-22.859910,-42.596001,-22.859910,-42.596001,0
28998-RJ,28998,RJ,RJ,saquarema,11,1,-22.882719,-42.599654,-22.882719,-42.599654,0
28999-RJ,28999,RJ,RJ,saquarema,25,1,-22.926639,-42.602315,-22.926639,-42.602315,0
29001-ES,29001,ES,ES,vitoria,2,1,-20.321807,-40.338612,-20.321807,-40.338612,0
29010-ES,29010,ES,ES,vitoria,120,2,-20.320039,-40.332922,-20.320039,-40.332922,0
29014-ES,29014,ES,ES,vitoria,1,1,-20.318701,-40.330562,-20.318701,-40.330562,0
29015-ES,29015,ES,ES,vitoria,71,2,-20.317872,-40.337550,-20.317872,-40.337550,0
29016-ES,29016,ES,ES,vitoria,9,2,-20.317915,-40.336260,-20.317915,-40.336260,0
29017-ES,29017,ES,ES,vitoria,9,2,-20.317164,-40.324070,-20.317164,-40.324070,0
29018-ES,29018,ES,ES,vitoria,49,2,-20.318843,-40.341566,-20.318843,-40.341566,0
29020-ES,29020,ES,ES,vitoria,14,2,-20.320846,-40.346208,-20.320846,-40.346208,0
29023-ES,29023,ES,ES,vitoria,19,2,-20.297021,-40.347271,-20.297021,-40.347271,0
29024-ES,29024,ES,ES,vitoria,15,2,-20.290342,-40.341254,-20.290342,-40.341254,0
29025-ES,29025,ES,ES,vitoria,28,2,-20.316142,-40.352222,-20.316142,-40.352222,0
29026-ES,29026,ES,ES,vitoria,66,2,-20.309797,-40.352024,-20.309797,-40.352024,0
29027-ES,29027,ES,ES,vitoria,44,2,-20.308507,-40.346335,-20.308507,-40.346335,0
29030-ES,29030,ES,ES,vitoria,17,2,-20.283000,-40.336418,-20.283000,-40.336418,0
29031-ES,29031,ES,ES,vitoria,21,2,-20.282583,-40.330600,-20.282583,-40.330600,0
29032-ES,29032,ES,ES,vitoria,63,2,-20.252615,-40.319583,-20.252615,-40.319583,0
29033-ES,29033,ES,ES,vitoria,5,2,-20.278734,-40.329834,-20.278734,-40.329834,0
29040-ES,29040,ES,ES,vitoria,28,2,-20.309547,-40.319158,-20.309547,-40.319158,0
29041-ES,29041,ES,ES,vitoria,18,2,-20.311775,-40.320027,-20.311775,-40.320027,0
29042-ES,29042,ES,ES,vitoria,66,2,-20.304593,-40.320575,-20.304593,-40.320575,0
29043-ES,29043,ES,ES,vitoria,101,2,-20.296207,-40.320835,-20.296207,-40.320835,0
29045-ES,29045,ES,ES,vitoria,86,2,-20.297501,-40.306392,-20.297501,-40.306392,0
29046-ES,29046,ES,ES,vitoria,56,2,-20.295308,-40.308437,-20.295308,-40.308437,0
29047-ES,29047,ES,ES,vitoria,88,2,-20.298520,-40.309656,-20.298520,-40.309656,0
29048-ES,29048,ES,ES,vitoria,43,2,-20.289863,-40.315662,-20.289863,-40.315662,0
29050-ES,29050,ES,ES,vitoria,295,2,-20.313961,-40.298745,-20.313961,-40.298745,0
29051-ES,29051,ES,ES,vitoria,18,2,-20.312716,-40.318990,-20.312716,-40.318990,0
29052-ES,29052,ES,ES,vitoria,79,2,-20.312687,-40.297621,-20.312687,-40.297621,0
29053-ES,29053,ES,ES,vitoria,41,2,-20.313996,-40.314102,-20.313996,-40.314102,0
29055-ES,29055,ES,ES,vitoria,491,2,-20.300615,-40.295028,-20.300615,-40.295028,0
29056-ES,29056,ES,ES,vitoria,131,2,-20.304516,-40.299576,-20.304516,-40.299576,0
29057-ES,29057,ES,ES,vitoria,133,2,-20.294772,-40.296482,-20.294772,-40.296482,0
29060-ES,29060,ES,ES,vitoria,487,2,-20.284593,-40.295405,-20.284593,-40.295405,0
29062-ES,29062,ES,ES,vitoria,18,2,-20.277655,-40.296330,-20.277655,-40.296330,0
29065-ES,29065,ES,ES,vitoria,188,2,-20.277033,-40.292469,-20.277033,-40.292469,0
29066-ES,29066,ES,ES,vitoria,90,2,-20.275790,-40.289206,-20.275790,-40.289206,0
29070-ES,29070,ES,ES,vitoria,137,2,-20.264137,-40.296286,-20.264137,-40.296286,0
29072-ES,29072,ES,ES,vitoria,42,2,-20.259310,-40.294469,-20.259310,-40.294469,0
29075-ES,29075,ES,ES,vitoria,33,2,-20.268706,-40.301174,-20.268706,-40.301174,0
29090-ES,29090,ES,ES,vitoria,615,2,-20.258921,-40.267568,-20.258921,-40.267568,0
29092-ES,29092,ES,ES,vitoria,132,2,-20.247693,-40.271588,-20.247693,-40.271588,0
29100-ES,29100,ES,ES,vila velha,113,1,-20.339596,-40.295493,-20.339596,-40.295493,0
29101-ES,29101,ES,ES,vila velha,631,1,-20.345030,-40.287904,-20.345030,-40.287904,0
29102-ES,29102,ES,ES,vila velha,357,1,-20.371280,-40.307218,-20.371280,-40.307218,0
29103-ES,29103,ES,ES,vila velha,64,1,-20.384654,-40.323728,-20.384654,-40.323728,0
29104-ES,29104,ES,ES,vila velha,76,1,-20.366702,-40.317189,-20.366702,-40.317189,0
29105-ES,29105,ES,ES,vila velha,55,1,-20.378658,-40.319501,-20.378658,-40.319501,0
29106-ES,29106,ES,ES,vila velha,89,1,-20.349804,-40.306736,-20.349804,-40.306736,0
29107-ES,29107,ES,ES,vila velha,27,1,-20.354059,-40.301289,-20.354059,-40.301289,0
29108-ES,29108,ES,ES,vila velha,61,1,-20.355460,-40.314147,-20.355460,-40.314147,0
29109-ES,29109,ES,ES,vila velha,32,1,-20.355242,-40.314332,-20.355242,-40.314332,0
29110-ES,29110,ES,ES,vila velha,26,1,-20.351004,-40.321209,-20.351004,-40.321209,0
29111-ES,29111,ES,ES,vila velha,40,1,-20.350965,-40.353536,-20.350965,-40.353536,0
29112-ES,29112,ES,ES,vila velha,54,1,-20.362258,-40.354059,-20.362258,-40.354059,0
29113-ES,29113,ES,ES,vila velha,33,1,-20.377732,-40.350479,-20.377732,-40.350479,0
29114-ES,29114,ES,ES,vila velha,17,1,-20.331616,-40.342523,-20.331616,-40.342523,0
29115-ES,29115,ES,ES,vila velha,36,1,-20.335473,-40.331228,-20.335473,-40.331228,0
29116-ES,29116,ES,ES,vila velha,28,1,-20.342512,-40.337662,-20.342512,-40.337662,0
29117-ES,29117,ES,ES,vila velha,24,1,-20.343795,-40.345119,-20.343795,-40.345119,0
29118-ES,29118,ES,ES,vila velha,46,1,-20.348019,-40.337320,-20.348019,-40.337320,0
29119-ES,29119,ES,ES,vila velha,50,1,-20.350384,-40.323163,-20.350384,-40.323163,0
29120-ES,29120,ES,ES,vila velha,30,1,-20.351464,-40.319965,-20.351464,-40.319965,0
29121-ES,29121,ES,ES,vila velha,9,1,-20.338207,-40.319029,-20.338207,-40.319029,0
29122-ES,29122,ES,ES,vila velha,38,1,-20.339044,-40.309098,-20.339044,-40.309098,0
29124-ES,29124,ES,ES,vila velha,38,1,-20.440678,-40.342596,-20.440678,-40.342596,0
29125-ES,29125,ES,ES,vila velha,9,1,-20.426917,-40.327218,-20.426917,-40.327218,0
29126-ES,29126,ES,ES,vila velha,27,1,-20.411801,-40.337562,-20.411801,-40.337562,0
29127-ES,29127,ES,ES,vila velha,12,1,-20.444426,-40.357302,-20.444426,-40.357302,0
29128-ES,29128,ES,ES,vila velha,9,1,-20.509578,-40.373631,-20.509578,-40.373631,0
29129-ES,29129,ES,ES,vila velha,16,1,-20.507554,-40.361117,-20.507554,-40.361117,0
29130-ES,29130,ES,ES,viana,7,1,-20.389281,-40.490187,-20.389281,-40.490187,0
29131-ES,29131,ES,ES,viana,3,1,-20.421385,-40.460393,-20.421385,-40.460393,0
29132-ES,29132,ES,ES,viana,7,2,-20.390537,-40.474482,-20.390537,-40.474482,0
29134-ES,29134,ES,ES,viana,3,1,-20.355163,-40.431232,-20.355163,-40.431232,0
29135-ES,29135,ES,ES,viana,64,1,-20.351385,-40.428428,-20.351385,-40.428428,0
29136-ES,29136,ES,ES,viana,12,1,-20.364260,-40.421065,-20.364260,-40.421065,0
29137-ES,29137,ES,ES,viana,3,1,-20.368910,-40.424591,-20.368910,-40.424591,0
29138-ES,29138,ES,ES,viana,6,1,-20.370296,-40.416449,-20.370296,-40.416449,0
29140-ES,29140,ES,ES,cariacica,69,1,-20.341071,-40.364442,-20.341071,-40.364442,0
29141-ES,29141,ES,ES,cariacica,77,1,-20.353042,-40.372988,-20.353042,-40.372988,0
29142-ES,29142,ES,ES,cariacica,67,1,-20.363602,-40.374625,-20.363602,-40.374625,0
29143-ES,29143,ES,ES,cariacica,54,1,-20.349877,-40.384016,-20.349877,-40.384016,0
29144-ES,29144,ES,ES,cariacica,46,1,-20.347322,-40.395442,-20.347322,-40.395442,0
29145-ES,29145,ES,ES,cariacica,28,1,-20.348482,-40.394248,-20.348482,-40.394248,0
29146-ES,29146,ES,ES,cariacica,120,1,-20.340521,-40.384898,-20.340521,-40.384898,0
29147-ES,29147,ES,ES,cariacica,33,1,-20.335926,-40.389954,-20.335926,-40.389954,0
29148-ES,29148,ES,ES,cariacica,53,1,-20.334679,-40.400491,-20.334679,-40.400491,0
29149-ES,29149,ES,ES,cariacica,39,1,-20.330133,-40.390431,-20.330133,-40.390431,0
29150-ES,29150,ES,ES,cariacica,40,1,-20.322476,-40.377628,-20.322476,-40.377628,0
29151-ES,29151,ES,ES,cariacica,51,1,-20.328602,-40.369416,-20.328602,-40.369416,0
29152-ES,29152,ES,ES,cariacica,29,1,-20.317001,-40.372320,-20.317001,-40.372320,0
29153-ES,29153,ES,ES,cariacica,40,1,-20.306453,-40.370936,-20.306453,-40.370936,0
29154-ES,29154,ES,ES,cariacica,40,1,-20.309417,-40.391153,-20.309417,-40.391153,0
29155-ES,29155,ES,ES,cariacica,35,1,-20.292481,-40.384031,-20.292481,-40.384031,0
29156-ES,29156,ES,ES,cariacica,47,1,-20.278513,-40.411675,-20.278513,-40.411675,0
29157-ES,29157,ES,ES,cariacica,34,1,-20.264410,-40.389538,-20.264410,-40.389538,0
29158-ES,29158,ES,ES,cariacica,9,1,-20.312550,-40.400001,-20.312550,-40.400001,0
29160-ES,29160,ES,ES,serra,133,1,-20.236215,-40.272037,-20.236215,-40.272037,0
29161-ES,29161,ES,ES,serra,54,1,-20.223980,-40.275819,-20.223980,-40.275819,0
29162-ES,29162,ES,ES,serra,74,1,-20.196980,-40.271118,-20.196980,-40.271118,0
29163-ES,29163,ES,ES,serra,103,1,-20.218138,-40.242972,-20.218138,-40.242972,0
29164-ES,29164,ES,ES,serra,134,1,-20.211685,-40.239619,-20.211685,-40.239619,0
29165-ES,29165,ES,ES,serra,156,1,-20.199186,-40.257740,-20.199186,-40.257740,0
29166-ES,29166,ES,ES,serra,138,1,-20.188080,-40.241698,-20.188080,-40.241698,0
29167-ES,29167,ES,ES,serra,119,1,-20.179524,-40.258322,-20.179524,-40.258322,0
29168-ES,29168,ES,ES,serra,59,1,-20.158473,-40.246096,-20.158473,-40.246096,0
29169-ES,29169,ES,ES,serra,41,1,-20.150160,-40.265068,-20.150160,-40.265068,0
29170-ES,29170,ES,ES,serra,48,1,-20.154331,-40.268980,-20.154331,-40.268980,0
29171-ES,29171,ES,ES,serra,63,1,-20.138476,-40.247794,-20.138476,-40.247794,0
29172-ES,29172,ES,ES,serra,92,1,-20.171285,-40.204567,-20.171285,-40.204567,0
29173-ES,29173,ES,ES,serra,38,1,-20.158689,-40.192149,-20.158689,-40.192149,0
29174-ES,29174,ES,ES,serra,1,1,-20.064210,-40.182974,-20.064210,-40.182974,0
29175-ES,29175,ES,ES,serra,150,1,-20.140216,-40.193582,-20.140216,-40.193582,0
29176-ES,29176,ES,ES,serra,84,1,-20.135144,-40.299820,-20.135144,-40.299820,0
29177-ES,29177,ES,ES,serra,40,1,-20.121546,-40.305979,-20.121546,-40.305979,0
29178-ES,29178,ES,ES,serra,31,1,-20.135904,-40.298375,-20.135904,-40.298375,0
29179-ES,29179,ES,ES,serra,2,1,-20.117365,-40.293098,-20.117365,-40.293098,0
29180-ES,29180,ES,ES,serra,3,1,-20.072018,-40.362168,-20.072018,-40.362168,0
29182-ES,29182,ES,ES,serra,46,1,-20.064542,-40.202262,-20.064542,-40.202262,0
29185-ES,29185,ES,ES,fundao,31,2,-19.944160,-40.384499,-19.944160,-40.384499,0
29187-ES,29187,ES,ES,praia grande,11,2,-20.039269,-40.187137,-20.039269,-40.187137,0
29190-ES,29190,ES,ES,aracruz,73,1,-19.822569,-40.271083,-19.822569,-40.271083,0
29192-ES,29192,ES,ES,aracruz,55,1,-19.835260,-40.261550,-19.835260,-40.261550,0
29193-ES,29193,ES,ES,aracruz,29,1,-19.831754,-40.272475,-19.831754,-40.272475,0
29194-ES,29194,ES,ES,aracruz,52,1,-19.824159,-40.264299,-19.824159,-40.264299,0
29195-ES,29195,ES,ES,coqueiral,1,1,-19.930110,-40.153651,-19.930110,-40.153651,0
29197-ES,29197,ES,ES,aracruz,15,1,-19.822251,-40.063034,-19.822251,-40.063034,0
29198-ES,29198,ES,ES,aracruz,8,1,-19.895311,-40.099101,-19.895311,-40.099101,0
29199-ES,29199,ES,ES,aracruz,53,1,-19.927010,-40.143464,-19.927010,-40.143464,0
29200-ES,29200,ES,ES,guarapari,95,1,-20.672233,-40.500025,-20.672233,-40.500025,0
29201-ES,29201,ES,ES,guarapari,32,1,-20.681936,-40.509124,-20.681936,-40.509124,0
29202-ES,29202,ES,ES,guarapari,3,1,-20.672116,-40.517005,-20.672116,-40.517005,0
29203-ES,29203,ES,ES,guarapari,7,1,-20.676391,-40.517395,-20.676391,-40.517395,0
29206-ES,29206,ES,ES,guarapari,15,1,-20.717238,-40.524274,-20.717238,-40.524274,0
29208-ES,29208,ES,ES,guarapari,7,1,-20.682437,-40.519201,-20.682437,-40.519201,0
29209-ES,29209,ES,ES,guarapari,1,1,-20.731312,-40.552749,-20.731312,-40.552749,0
29210-ES,29210,ES,ES,guarapari,36,1,-20.665295,-40.507247,-20.665295,-40.507247,0
29211-ES,29211,ES,ES,guarapari,4,1,-20.644046,-40.512755,-20.644046,-40.512755,0
29212-ES,29212,ES,ES,guarapari,3,1,-20.641716,-40.515124,-20.641716,-40.515124,0
29213-ES,29213,ES,ES,guarapari,9,1,-20.640761,-40.508994,-20.640761,-40.508994,0
29214-ES,29214,ES,ES,guarapari,7,1,-20.656696,-40.505744,-20.656696,-40.505744,0
29215-ES,29215,ES,ES,guarapari,76,1,-20.660217,-40.498563,-20.660217,-40.498563,0
29216-ES,29216,ES,ES,guarapari,147,1,-20.652999,-40.487078,-20.652999,-40.487078,0
29217-ES,29217,ES,ES,guarapari,9,1,-20.654321,-40.490212,-20.654321,-40.490212,0
29220-ES,29220,ES,ES,guarapari,11,1,-20.628070,-40.476216,-20.628070,-40.476216,0
29221-ES,29221,ES,ES,guarapari,20,1,-20.618916,-40.456451,-20.618916,-40.456451,0
29222-ES,29222,ES,ES,guarapari,2,1,-20.642419,-40.500067,-20.642419,-40.500067,0
29227-ES,29227,ES,ES,guarapari,2,1,-20.648084,-40.490802,-20.648084,-40.490802,0
29230-ES,29230,ES,ES,anchieta,84,1,-20.800378,-40.648850,-20.800378,-40.648850,0
29240-ES,29240,ES,ES,alfredo chaves,50,1,-20.627032,-40.749311,-20.627032,-40.749311,0
29255-ES,29255,ES,ES,marechal floriano,63,1,-20.415509,-40.689013,-20.415509,-40.689013,0
29258-ES,29258,ES,ES,araguaia,3,1,-20.415509,-40.644118,-20.415509,-40.644118,0
29260-ES,29260,ES,ES,domingos martins,74,1,-20.354207,-40.703285,-20.354207,-40.703285,0
29263-ES,29263,ES,ES,isabel,4,1,-20.373783,-40.563102,-20.373783,-40.563102,0
29273-ES,29273,ES,ES,domingos martins,2,2,-20.340183,-40.731680,-20.340183,-40.731680,0
29278-ES,29278,ES,ES,arace,8,2,-20.010857,-40.798465,-20.010857,-40.798465,0
29280-ES,29280,ES,ES,iconha,55,1,-20.789299,-40.813398,-20.789299,-40.813398,0
29285-ES,29285,ES,ES,piuma,118,2,-20.839949,-40.734411,-20.839949,-40.734411,0
29290-ES,29290,ES,ES,rio novo do sul,56,1,-20.860485,-40.935260,-20.860485,-40.935260,0
29295-ES,29295,ES,ES,vargem alta,54,1,-20.644843,-41.007170,-20.644843,-41.007170,0
29297-ES,29297,ES,ES,jacigua,4,1,-20.706822,-41.017128,-20.706822,-41.017128,0
29300-ES,29300,ES,ES,cachoeiro de itapemirim,112,1,-20.847460,-41.120058,-20.847460,-41.120058,0
29301-ES,29301,ES,ES,cachoeiro de itapemirim,71,1,-20.841776,-41.129024,-20.841776,-41.129024,0
29302-ES,29302,ES,ES,cachoeiro de itapemirim,33,1,-20.849378,-41.129327,-20.849378,-41.129327,0
29303-ES,29303,ES,ES,cachoeiro de itapemirim,91,1,-20.852955,-41.118207,-20.852955,-41.118207,0
29304-ES,29304,ES,ES,cachoeiro de itapemirim,65,1,-20.858650,-41.116882,-20.858650,-41.116882,0
29305-ES,29305,ES,ES,cachoeiro de itapemirim,48,1,-20.855269,-41.108710,-20.855269,-41.108710,0
29306-ES,29306,ES,ES,cachoeiro de itapemirim,78,1,-20.850773,-41.105805,-20.850773,-41.105805,0
29307-ES,29307,ES,ES,cachoeiro de itapemirim,40,1,-20.844730,-41.110750,-20.844730,-41.110750,0
29308-ES,29308,ES,ES,cachoeiro de itapemirim,63,1,-20.842527,-41.118888,-20.842527,-41.118888,0
29309-ES,29309,ES,ES,cachoeiro de itapemirim,71,1,-20.837240,-41.117138,-20.837240,-41.117138,0
29310-ES,29310,ES,ES,cachoeiro de itapemirim,23,1,-20.844051,-41.139718,-20.844051,-41.139718,0
29311-ES,29311,ES,ES,cachoeiro de itapemirim,22,1,-20.845737,-41.144435,-20.845737,-41.144435,0
29312-ES,29312,ES,ES,cachoeiro de itapemirim,23,1,-20.848884,-41.153055,-20.848884,-41.153055,0
29313-ES,29313,ES,ES,cachoeiro de itapemirim,70,1,-20.832321,-41.157260,-20.832321,-41.157260,0
29314-ES,29314,ES,ES,cachoeiro de itapemirim,23,1,-20.844072,-41.153510,-20.844072,-41.153510,0
29315-ES,29315,ES,ES,cachoeiro de itapemirim,55,1,-20.847164,-41.154846,-20.847164,-41.154846,0
29316-ES,29316,ES,ES,cachoeiro de itapemirim,5,1,-20.847149,-41.112946,-20.847149,-41.112946,0
29317-ES,29317,ES,ES,cachoeiro de itapemirim,17,1,-20.847118,-41.139747,-20.847118,-41.139747,0
29321-ES,29321,ES,ES,vargem grande do soturno,5,2,-20.988488,-42.237273,-20.988488,-42.237273,0
29323-ES,29323,ES,ES,pacotuba,2,1,-20.762729,-41.271606,-20.762729,-41.271606,0
29325-ES,29325,ES,ES,itaoca,6,1,-20.725831,-41.134005,-20.725831,-41.134005,0
